AUTHOR,BORN-DIED,TITLE,DATE,TECHNIQUE,LOCATION,URL,FORM,TYPE,SCHOOL,TIMEFRAME
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)","The Slav Epic cycle, No. 5",1924,"Oil on canvas, 480 x 405 cm","Castle, Moravský Krumlov",https://www.wga.hu/html/m/mucha/murals3.html,painting,historical,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)","The Slav Epic cycle, No. 6",1926,"Oil on canvas, 405 x 480 cm","Castle, Moravský Krumlov",https://www.wga.hu/html/m/mucha/murals4.html,painting,historical,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Pavilion decoration,1900,Tempera on canvas,"Petit Palais, Paris",https://www.wga.hu/html/m/mucha/murals5.html,painting,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Spring and Feather,1899,"Colour lithographs, 72 x 27 cm (each)",Private collection,https://www.wga.hu/html/m/mucha/panels1.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Moon and Stars,1902,Colour lithograph,"Mucha Museum, Prague",https://www.wga.hu/html/m/mucha/panels2.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Gismonda,1894,"Colour lithography, 213 x 75 cm","Gallica, Bibliothèque Nationale, Paris",https://www.wga.hu/html/m/mucha/poster1.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Moët & Chandon Crémant Impérial,1899,"Lithograph, 61 x 23 cm",Private collection,https://www.wga.hu/html/m/mucha/poster2.html,graphics,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Poster for Job Cigarettes,1898,"Colour lithography, 52 x 40 cm","Museum of Ixelles, Brussels",https://www.wga.hu/html/m/mucha/poster3.html,graphics,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Poster for Job Cigarettes,1898,Colour lithography,"Library of Congress, Washington",https://www.wga.hu/html/m/mucha/poster4.html,graphics,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Cognac Bisquit,1899,Poster,"Il Parco e i Musei di Nervi, Genoa",https://www.wga.hu/html/m/mucha/poster5.html,graphics,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Sarah Bernhardt in the role of La Tosca,1899,"Colour lithograph, 105 x 39 cm","Wellcome Collection, London",https://www.wga.hu/html/m/mucha/poster6.html,graphics,portrait,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Four Seasons,c. 1897,Print,"Library of Congress, Washington",https://www.wga.hu/html/m/mucha/seasons.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",The Arts Series: Dance,1898,"Colour lithograph printed on satin, 60 x 38 cm","Mucha Museum, Prague",https://www.wga.hu/html/m/mucha/series1.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",The Arts Series: Painting,1898,Colour lithograph printed on satin,"Palais du Luxembourg, Paris",https://www.wga.hu/html/m/mucha/series2.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",The Arts Series: Poetry,1898,"Colour lithograph printed on satin, 60 x 38 cm","Mucha Museum, Prague",https://www.wga.hu/html/m/mucha/series3.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",The Arts Series: Music,1898,"Colour lithograph printed on satin, 60 x 38 cm","Mucha Museum, Prague",https://www.wga.hu/html/m/mucha/series4.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",The Nature,1899-1900,"Gilt bronze, malachite ornements, height 117 cm","Musées Royaux des Beaux Arts, Brussels",https://www.wga.hu/html/m/mucha/thenatur.html,sculpture,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Times of the Day,1899,Colour lithographs,"Musées Royaux des Beaux-Arts, Brussels",https://www.wga.hu/html/m/mucha/timeday.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Times of the Day: Morning Awakening,1899,Colour lithographs,"Musées Royaux des Beaux-Arts, Brussels",https://www.wga.hu/html/m/mucha/timeday1.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Times of the Day: Brightness of Day,1899,Colour lithographs,"Musées Royaux des Beaux-Arts, Brussels",https://www.wga.hu/html/m/mucha/timeday2.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Times of the Day: Evening Contemplation,1899,Colour lithographs,"Musées Royaux des Beaux-Arts, Brussels",https://www.wga.hu/html/m/mucha/timeday3.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Times of the Day: Night's Rest,1899,Colour lithographs,"Musées Royaux des Beaux-Arts, Brussels",https://www.wga.hu/html/m/mucha/timeday4.html,graphics,mythological,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Glass window,1931,Stained glass,"St. Vitus Cathedral, Prague",https://www.wga.hu/html/m/mucha/vitus1.html,stained-glass,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Glass window (detail),1931,Stained glass,"St. Vitus Cathedral, Prague",https://www.wga.hu/html/m/mucha/vitus2.html,stained-glass,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Banknote,1929,Photo,"Mucha Museum, Prague",https://www.wga.hu/html/m/mucha/z_note.html,graphics,other,Bohemian,1851-1900
"MUCHA, Alphonse","(b. 1860, Ivancice, d. 1939, Praha)",Postage stamp,1918,Photo,Private collection,https://www.wga.hu/html/m/mucha/z_stamp.html,graphics,other,Bohemian,1851-1900
"MUNCH, Edvard","(b. 1863, Løten, d. 1944, Oslo)",Self-Portrait with Moustache and Starched Collar,1905,"Watercolour, gouache, pastel and crayon over pencil on cardboard, 434 x 415 mm","Nasjonalmuseet, Oslo",https://www.wga.hu/html/m/munch/0selfpor.html,painting,portrait,Norwegian,1851-1900
"MUNCH, Edvard","(b. 1863, Løten, d. 1944, Oslo)",Starry Night,1893,"Oil on canvas, 136 x 140 cm","J. Paul Getty Museum, Los Angeles",https://www.wga.hu/html/m/munch/evening1.html,painting,landscape,Norwegian,1851-1900
"MUNCH, Edvard","(b. 1863, Løten, d. 1944, Oslo)","Evening, Melancholy",1896,"Coloured woodcut print, 411 x 557 mm","Munchmuseet, Oslo",https://www.wga.hu/html/m/munch/evening2.html,graphics,landscape,Norwegian,1851-1900
"MUNCH, Edvard","(b. 1863, Løten, d. 1944, Oslo)",Evening on Karl Johan Street,1892,Oil on canvas,"Rasmus Meyer Collection, Bergen",https://www.wga.hu/html/m/munch/evening3.html,painting,landscape,Norwegian,1851-1900
